;Index,CO_FIPS,YEAR,Tel_RETL,Tel_FOOD,Tel_MANU,Tel_WSLE,Tel_OFFI,Tel_GVED,Tel_HLTH,Tel_OTHR,Tel_AGRI,Tel_MING,Tel_CONS,HBJ_RETL,HBJ_FOOD,HBJ_MANU,HBJ_WSLE,HBJ_OFFI,HBJ_GVED,HBJ_HLTH,HBJ_OTHR,HBJ_AGRI,HBJ_MING,HBJ_CONS,HBJ,Telecom,Tot_WAH,CO_NAME
192055,19,2055,0.0544,0.0315,0.0519,0.0639,0.16,0.0776,0.058,0.1068,0.0514,0.0049,0.0475,0.0414,0.024,0.0395,0.0487,0.1219,0.0591,0.0442,0.0814,0.0392,0.0037,0.0362,0.0569,0.0747,0.1316,"Grand County, Utah"
192056,19,2056,0.0545,0.0315,0.052,0.0641,0.1603,0.0777,0.0582,0.1068,0.0515,0.0049,0.0476,0.0418,0.0242,0.0398,0.0491,0.1229,0.0596,0.0446,0.0819,0.0395,0.0037,0.0365,0.0574,0.0749,0.1323,"Grand County, Utah"
192057,19,2057,0.0546,0.0316,0.0521,0.0643,0.1606,0.0779,0.0583,0.1069,0.0516,0.0049,0.0477,0.0421,0.0243,0.0401,0.0495,0.1238,0.06,0.0449,0.0824,0.0398,0.0038,0.0367,0.0579,0.0752,0.1331,"Grand County, Utah"
192058,19,2058,0.0547,0.0317,0.0522,0.0644,0.1609,0.078,0.0584,0.107,0.0517,0.0049,0.0478,0.0424,0.0245,0.0404,0.0499,0.1247,0.0604,0.0452,0.0829,0.0401,0.0038,0.037,0.0584,0.0754,0.1338,"Grand County, Utah"
192059,19,2059,0.0548,0.0317,0.0523,0.0646,0.1613,0.0782,0.0585,0.107,0.0518,0.0049,0.0479,0.0427,0.0247,0.0407,0.0503,0.1256,0.0609,0.0456,0.0834,0.0404,0.0038,0.0373,0.0589,0.0756,0.1345,"Grand County, Utah"
192060,19,2060,0.0549,0.0318,0.0524,0.0648,0.1616,0.0784,0.0586,0.1071,0.0519,0.0049,0.048,0.043,0.0249,0.041,0.0507,0.1265,0.0614,0.0459,0.0839,0.0407,0.0039,0.0376,0.0594,0.0759,0.1353,"Grand County, Utah"
192061,19,2061,0.055,0.0319,0.0525,0.065,0.1619,0.0786,0.0588,0.1072,0.0521,0.0049,0.0481,0.0433,0.0251,0.0413,0.0511,0.1274,0.0618,0.0462,0.0844,0.041,0.0039,0.0378,0.0599,0.0761,0.136,"Grand County, Utah"
192062,19,2062,0.0552,0.0319,0.0526,0.0652,0.1623,0.0787,0.0589,0.1073,0.0522,0.0049,0.0482,0.0436,0.0252,0.0416,0.0516,0.1283,0.0623,0.0466,0.0849,0.0413,0.0039,0.0381,0.0604,0.0763,0.1367,"Grand County, Utah"
192063,19,2063,0.0553,0.032,0.0527,0.0654,0.1626,0.0789,0.059,0.1074,0.0523,0.005,0.0483,0.0439,0.0254,0.0419,0.052,0.1293,0.0627,0.0469,0.0854,0.0416,0.0039,0.0384,0.0609,0.0766,0.1375,"Grand County, Utah"
192064,19,2064,0.0554,0.0321,0.0529,0.0656,0.1629,0.0791,0.0591,0.1075,0.0524,0.005,0.0484,0.0442,0.0256,0.0422,0.0524,0.1302,0.0632,0.0472,0.0859,0.0418,0.004,0.0387,0.0614,0.0768,0.1382,"Grand County, Utah"
192065,19,2065,0.0555,0.0321,0.053,0.0658,0.1633,0.0793,0.0593,0.1076,0.0525,0.005,0.0485,0.0446,0.0258,0.0425,0.0528,0.1311,0.0637,0.0476,0.0864,0.0421,0.004,0.0389,0.0619,0.0771,0.139,"Grand County, Utah"
212023,21,2023,0.0655,0.0379,0.0625,0.0751,0.1928,0.0925,0.0699,0.1522,0.0449,0.0059,0.0572,0.02,0.0116,0.0191,0.0229,0.0588,0.0282,0.0213,0.0464,0.0137,0.0018,0.0175,0.029,0.0952,0.1242,"Iron County, Utah"
212024,21,2024,0.0623,0.036,0.0594,0.0716,0.1832,0.0881,0.0665,0.1447,0.0427,0.0056,0.0544,0.0196,0.0114,0.0187,0.0226,0.0578,0.0278,0.021,0.0456,0.0134,0.0018,0.0171,0.0285,0.0906,0.1191,"Iron County, Utah"
212025,21,2025,0.0574,0.0332,0.0548,0.0656,0.169,0.0813,0.0613,0.1335,0.0394,0.0051,0.0502,0.0211,0.0122,0.0201,0.0241,0.062,0.0298,0.0225,0.0489,0.0144,0.0019,0.0184,0.0307,0.0839,0.1146,"Iron County, Utah"
212026,21,2026,0.0549,0.0317,0.0523,0.0624,0.1614,0.0776,0.0586,0.1274,0.0376,0.0049,0.0479,0.0213,0.0123,0.0203,0.0242,0.0626,0.0301,0.0227,0.0494,0.0146,0.0019,0.0186,0.031,0.08,0.111,"Iron County, Utah"
212027,21,2027,0.053,0.0307,0.0506,0.0601,0.156,0.075,0.0566,0.1226,0.0364,0.0048,0.0463,0.0215,0.0124,0.0205,0.0244,0.0633,0.0304,0.023,0.0497,0.0147,0.0019,0.0188,0.0313,0.0772,0.1085,"Iron County, Utah"
212028,21,2028,0.0516,0.0299,0.0493,0.0583,0.1519,0.0731,0.0551,0.1188,0.0354,0.0046,0.0451,0.0217,0.0126,0.0207,0.0246,0.064,0.0308,0.0232,0.05,0.0149,0.0019,0.019,0.0316,0.0751,0.1067,"Iron County, Utah"
212029,21,2029,0.0506,0.0293,0.0483,0.057,0.1489,0.0717,0.054,0.1163,0.0347,0.0045,0.0442,0.022,0.0127,0.021,0.0248,0.0647,0.0311,0.0235,0.0505,0.0151,0.002,0.0192,0.0319,0.0735,0.1054,"Iron County, Utah"
212030,21,2030,0.0497,0.0288,0.0475,0.0559,0.1464,0.0705,0.0531,0.1143,0.0341,0.0045,0.0435,0.0222,0.0128,0.0212,0.0249,0.0653,0.0314,0.0237,0.051,0.0152,0.002,0.0194,0.0323,0.0724,0.1047,"Iron County, Utah"
212031,21,2031,0.0499,0.0289,0.0476,0.0559,0.1467,0.0708,0.0532,0.1146,0.0342,0.0045,0.0436,0.0224,0.013,0.0214,0.0251,0.066,0.0318,0.0239,0.0515,0.0154,0.002,0.0196,0.0327,0.0727,0.1054,"Iron County, Utah"
212032,21,2032,0.05,0.0289,0.0477,0.0558,0.1471,0.071,0.0534,0.1149,0.0343,0.0045,0.0437,0.0226,0.0131,0.0216,0.0253,0.0666,0.0322,0.0242,0.0521,0.0155,0.002,0.0198,0.0331,0.073,0.1061,"Iron County, Utah"
212033,21,2033,0.0501,0.029,0.0478,0.0559,0.1475,0.0713,0.0535,0.1152,0.0344,0.0045,0.0438,0.0229,0.0132,0.0218,0.0255,0.0673,0.0326,0.0244,0.0526,0.0157,0.0021,0.02,0.0335,0.0733,0.1068,"Iron County, Utah"
212034,21,2034,0.0502,0.0291,0.0479,0.0559,0.1478,0.0715,0.0536,0.1153,0.0344,0.0045,0.0439,0.0231,0.0134,0.0221,0.0257,0.068,0.0329,0.0247,0.0531,0.0159,0.0021,0.0202,0.0338,0.0735,0.1073,"Iron County, Utah"
212035,21,2035,0.0504,0.0291,0.048,0.056,0.1482,0.0718,0.0538,0.1161,0.0346,0.0045,0.044,0.0233,0.0135,0.0223,0.0259,0.0687,0.0333,0.0249,0.0539,0.016,0.0021,0.0204,0.0342,0.0738,0.108,"Iron County, Utah"
212036,21,2036,0.0505,0.0292,0.0482,0.056,0.1485,0.0721,0.0539,0.1165,0.0346,0.0045,0.0441,0.0236,0.0136,0.0225,0.0262,0.0694,0.0337,0.0252,0.0544,0.0162,0.0021,0.0206,0.0346,0.0741,0.1087,"Iron County, Utah"
212037,21,2037,0.0506,0.0293,0.0483,0.0561,0.1489,0.0724,0.054,0.1168,0.0347,0.0045,0.0442,0.0238,0.0138,0.0227,0.0264,0.0701,0.0341,0.0254,0.055,0.0163,0.0021,0.0208,0.035,0.0744,0.1094,"Iron County, Utah"
212038,21,2038,0.0507,0.0293,0.0484,0.056,0.1492,0.0726,0.0541,0.117,0.0348,0.0045,0.0443,0.024,0.0139,0.0229,0.0266,0.0707,0.0344,0.0257,0.0555,0.0165,0.0022,0.021,0.0354,0.0747,0.1101,"Iron County, Utah"
212039,21,2039,0.0508,0.0294,0.0485,0.0561,0.1495,0.0728,0.0542,0.1173,0.0349,0.0046,0.0444,0.0243,0.014,0.0232,0.0268,0.0714,0.0348,0.0259,0.056,0.0166,0.0022,0.0212,0.0358,0.075,0.1108,"Iron County, Utah"
212040,21,2040,0.051,0.0295,0.0486,0.0563,0.15,0.0731,0.0544,0.1176,0.035,0.0046,0.0445,0.0245,0.0142,0.0234,0.0271,0.0721,0.0351,0.0262,0.0565,0.0168,0.0022,0.0214,0.0362,0.0752,0.1114,"Iron County, Utah"
212041,21,2041,0.0511,0.0296,0.0488,0.0565,0.1504,0.0733,0.0546,0.1179,0.0351,0.0046,0.0447,0.0247,0.0143,0.0236,0.0274,0.0728,0.0355,0.0264,0.0571,0.017,0.0022,0.0216,0.0366,0.0755,0.1121,"Iron County, Utah"
212042,21,2042,0.0513,0.0297,0.0489,0.0567,0.1508,0.0736,0.0547,0.1182,0.0352,0.0046,0.0448,0.025,0.0145,0.0238,0.0276,0.0735,0.0359,0.0267,0.0576,0.0171,0.0022,0.0218,0.037,0.0758,0.1128,"Iron County, Utah"
212043,21,2043,0.0514,0.0298,0.0491,0.0569,0.1513,0.0739,0.0549,0.1186,0.0353,0.0046,0.0449,0.0252,0.0146,0.0241,0.0279,0.0743,0.0362,0.0269,0.0582,0.0173,0.0023,0.022,0.0373,0.0761,0.1134,"Iron County, Utah"
212044,21,2044,0.0516,0.0298,0.0492,0.0571,0.1518,0.0741,0.0551,0.1189,0.0354,0.0046,0.0451,0.0255,0.0147,0.0243,0.0282,0.075,0.0366,0.0272,0.0587,0.0175,0.0023,0.0223,0.0377,0.0764,0.1141,"Iron County, Utah"
212045,21,2045,0.0517,0.0299,0.0494,0.0573,0.1523,0.0744,0.0552,0.1193,0.0355,0.0046,0.0452,0.0257,0.0149,0.0245,0.0285,0.0757,0.037,0.0275,0.0593,0.0176,0.0023,0.0225,0.0381,0.0767,0.1148,"Iron County, Utah"
212046,21,2046,0.0519,0.0301,0.0496,0.0576,0.1528,0.0747,0.0554,0.1197,0.0356,0.0047,0.0454,0.026,0.015,0.0248,0.0288,0.0765,0.0374,0.0277,0.0599,0.0178,0.0023,0.0227,0.0385,0.077,0.1155,"Iron County, Utah"
212047,21,2047,0.0522,0.0302,0.0498,0.0578,0.1535,0.075,0.0557,0.1202,0.0358,0.0047,0.0456,0.0263,0.0152,0.0251,0.0291,0.0773,0.0378,0.028,0.0605,0.018,0.0024,0.0229,0.0389,0.0773,0.1162,"Iron County, Utah"
212048,21,2048,0.0524,0.0303,0.05,0.0581,0.1542,0.0754,0.0559,0.1207,0.0359,0.0047,0.0458,0.0265,0.0154,0.0253,0.0295,0.0781,0.0382,0.0283,0.0611,0.0182,0.0024,0.0232,0.0393,0.0775,0.1168,"Iron County, Utah"
212049,21,2049,0.0526,0.0305,0.0502,0.0584,0.1549,0.0758,0.0562,0.1212,0.0361,0.0047,0.046,0.0268,0.0155,0.0256,0.0298,0.079,0.0386,0.0286,0.0618,0.0184,0.0024,0.0234,0.0397,0.0778,0.1175,"Iron County, Utah"
212050,21,2050,0.0529,0.0306,0.0505,0.0587,0.1557,0.0762,0.0565,0.1218,0.0363,0.0047,0.0462,0.0271,0.0157,0.0259,0.0301,0.0798,0.0391,0.029,0.0625,0.0186,0.0024,0.0237,0.0401,0.0781,0.1182,"Iron County, Utah"
212051,21,2051,0.0532,0.0308,0.0507,0.0591,0.1565,0.0766,0.0568,0.1224,0.0365,0.0048,0.0465,0.0274,0.0159,0.0262,0.0305,0.0807,0.0395,0.0293,0.0631,0.0188,0.0025,0.024,0.0404,0.0784,0.1188,"Iron County, Utah"
212052,21,2052,0.0534,0.0309,0.051,0.0594,0.1573,0.077,0.0571,0.123,0.0367,0.0048,0.0467,0.0277,0.016,0.0265,0.0308,0.0816,0.04,0.0296,0.0638,0.019,0.0025,0.0242,0.0408,0.0787,0.1195,"Iron County, Utah"
212053,21,2053,0.0537,0.0311,0.0513,0.0597,0.1581,0.0774,0.0574,0.1236,0.0369,0.0048,0.0469,0.028,0.0162,0.0268,0.0312,0.0825,0.0404,0.0299,0.0645,0.0192,0.0025,0.0245,0.0412,0.079,0.1202,"Iron County, Utah"
212054,21,2054,0.054,0.0313,0.0515,0.0601,0.159,0.0779,0.0577,0.1242,0.037,0.0048,0.0472,0.0284,0.0164,0.0271,0.0315,0.0834,0.0409,0.0303,0.0652,0.0194,0.0025,0.0248,0.0416,0.0793,0.1209,"Iron County, Utah"
212055,21,2055,0.0543,0.0314,0.0518,0.0604,0.1598,0.0783,0.058,0.1248,0.0372,0.0049,0.0474,0.0287,0.0166,0.0274,0.0319,0.0843,0.0413,0.0306,0.0659,0.0197,0.0026,0.025,0.042,0.0796,0.1216,"Iron County, Utah"
212056,21,2056,0.0546,0.0316,0.0521,0.0607,0.1605,0.0787,0.0582,0.1253,0.0374,0.0049,0.0477,0.029,0.0168,0.0276,0.0322,0.0852,0.0418,0.0309,0.0665,0.0199,0.0026,0.0253,0.0424,0.0799,0.1223,"Iron County, Utah"
212057,21,2057,0.0548,0.0317,0.0523,0.061,0.1612,0.079,0.0585,0.1257,0.0376,0.0049,0.0479,0.0292,0.0169,0.0279,0.0325,0.086,0.0422,0.0312,0.0671,0.02,0.0026,0.0255,0.0428,0.0801,0.1229,"Iron County, Utah"
212058,21,2058,0.055,0.0318,0.0525,0.0613,0.1619,0.0794,0.0587,0.1262,0.0377,0.0049,0.0481,0.0295,0.0171,0.0282,0.0329,0.0869,0.0426,0.0315,0.0677,0.0202,0.0026,0.0258,0.0432,0.0804,0.1236,"Iron County, Utah"
212059,21,2059,0.0552,0.032,0.0527,0.0615,0.1625,0.0797,0.059,0.1266,0.0378,0.005,0.0482,0.0298,0.0172,0.0284,0.0332,0.0877,0.043,0.0318,0.0683,0.0204,0.0027,0.026,0.0435,0.0807,0.1242,"Iron County, Utah"
212060,21,2060,0.0554,0.0321,0.0529,0.0618,0.1631,0.0801,0.0592,0.127,0.038,0.005,0.0484,0.0301,0.0174,0.0287,0.0335,0.0885,0.0434,0.0321,0.0688,0.0206,0.0027,0.0263,0.0439,0.081,0.1249,"Iron County, Utah"
212061,21,2061,0.0556,0.0322,0.0531,0.062,0.1638,0.0804,0.0594,0.1274,0.0381,0.005,0.0486,0.0303,0.0176,0.0289,0.0338,0.0892,0.0438,0.0324,0.0694,0.0208,0.0027,0.0265,0.0443,0.0813,0.1256,"Iron County, Utah"
212062,21,2062,0.0559,0.0323,0.0533,0.0623,0.1644,0.0807,0.0596,0.1278,0.0382,0.005,0.0488,0.0306,0.0177,0.0292,0.0341,0.09,0.0442,0.0327,0.07,0.0209,0.0027,0.0267,0.0447,0.0816,0.1263,"Iron County, Utah"
212063,21,2063,0.0561,0.0324,0.0535,0.0626,0.165,0.0811,0.0598,0.1282,0.0384,0.005,0.049,0.0309,0.0179,0.0295,0.0344,0.0908,0.0446,0.0329,0.0706,0.0211,0.0028,0.027,0.0451,0.0819,0.127,"Iron County, Utah"
212064,21,2064,0.0563,0.0326,0.0537,0.0628,0.1656,0.0814,0.0601,0.1286,0.0385,0.005,0.0492,0.0311,0.018,0.0297,0.0348,0.0916,0.045,0.0332,0.0711,0.0213,0.0028,0.0272,0.0455,0.0822,0.1277,"Iron County, Utah"
212065,21,2065,0.0565,0.0327,0.0539,0.0631,0.1662,0.0817,0.0603,0.129,0.0386,0.0051,0.0493,0.0314,0.0182,0.03,0.0351,0.0924,0.0454,0.0335,0.0717,0.0215,0.0028,0.0274,0.0458,0.0825,0.1283,"Iron County, Utah"
232023,23,2023,0.0702,0.0406,0.067,0.0822,0.2065,0.0996,0.075,0.1534,0.0558,0.0063,0.0614,0.0309,0.0179,0.0295,0.0362,0.0909,0.0439,0.033,0.0676,0.0246,0.0028,0.027,0.0411,0.0934,0.1345,"Juab County, Utah"
232024,23,2024,0.0675,0.0391,0.0644,0.081,0.1985,0.0958,0.0721,0.1495,0.0535,0.0061,0.059,0.0307,0.0178,0.0293,0.0368,0.0903,0.0436,0.0328,0.0681,0.0244,0.0028,0.0268,0.0403,0.0886,0.1289,"Juab County, Utah"
232025,23,2025,0.0619,0.0358,0.0591,0.0742,0.1821,0.0879,0.0661,0.1373,0.049,0.0056,0.0541,0.0328,0.019,0.0313,0.0393,0.0964,0.0465,0.035,0.0727,0.0259,0.0029,0.0286,0.0429,0.0811,0.124,"Juab County, Utah"
232026,23,2026,0.0591,0.0342,0.0564,0.071,0.1737,0.0839,0.0631,0.1308,0.0468,0.0053,0.0516,0.0331,0.0191,0.0315,0.0397,0.0972,0.047,0.0353,0.0732,0.0262,0.003,0.0289,0.0431,0.0771,0.1202,"Juab County, Utah"
232027,23,2027,0.057,0.033,0.0544,0.0686,0.1677,0.0811,0.0609,0.1258,0.0451,0.0051,0.0498,0.0334,0.0193,0.0319,0.0402,0.0982,0.0475,0.0357,0.0737,0.0264,0.003,0.0292,0.0434,0.0741,0.1175,"Juab County, Utah"
232028,23,2028,0.0555,0.0321,0.053,0.067,0.1632,0.079,0.0592,0.1218,0.0438,0.005,0.0485,0.0337,0.0195,0.0322,0.0407,0.0992,0.048,0.036,0.0741,0.0266,0.003,0.0295,0.0437,0.0718,0.1155,"Juab County, Utah"
232029,23,2029,0.0543,0.0314,0.0518,0.0655,0.1596,0.0774,0.058,0.1191,0.0428,0.0049,0.0474,0.034,0.0197,0.0325,0.0411,0.1001,0.0485,0.0363,0.0747,0.0268,0.0031,0.0297,0.044,0.0702,0.1142,"Juab County, Utah"
232030,23,2030,0.0534,0.0309,0.051,0.0647,0.1571,0.0762,0.057,0.1172,0.0421,0.0048,0.0467,0.0344,0.0199,0.0328,0.0417,0.1011,0.0491,0.0367,0.0754,0.0271,0.0031,0.03,0.0444,0.0689,0.1133,"Juab County, Utah"
232031,23,2031,0.0537,0.0311,0.0512,0.0651,0.1579,0.0767,0.0573,0.1178,0.0422,0.0048,0.0469,0.0348,0.0202,0.0333,0.0422,0.1025,0.0498,0.0372,0.0764,0.0274,0.0031,0.0304,0.0449,0.0692,0.1141,"Juab County, Utah"
232032,23,2032,0.054,0.0312,0.0515,0.0656,0.1587,0.0771,0.0576,0.1184,0.0424,0.0048,0.0471,0.0353,0.0204,0.0337,0.0429,0.1038,0.0505,0.0377,0.0775,0.0277,0.0032,0.0308,0.0454,0.0694,0.1148,"Juab County, Utah"
232033,23,2033,0.0541,0.0313,0.0516,0.066,0.159,0.0774,0.0577,0.1187,0.0424,0.0048,0.0473,0.0357,0.0206,0.034,0.0435,0.1049,0.051,0.0381,0.0783,0.028,0.0032,0.0312,0.0459,0.0696,0.1155,"Juab County, Utah"
232034,23,2034,0.0543,0.0314,0.0518,0.0663,0.1595,0.0777,0.0579,0.1187,0.0424,0.0049,0.0474,0.0361,0.0209,0.0344,0.0441,0.106,0.0516,0.0385,0.0788,0.0282,0.0032,0.0315,0.0464,0.0698,0.1162,"Juab County, Utah"
232035,23,2035,0.0544,0.0315,0.0519,0.0668,0.1598,0.078,0.058,0.1197,0.0425,0.0049,0.0475,0.0364,0.0211,0.0347,0.0447,0.107,0.0522,0.0389,0.0801,0.0284,0.0033,0.0318,0.0469,0.0701,0.117,"Juab County, Utah"
232036,23,2036,0.0545,0.0315,0.052,0.0673,0.1602,0.0782,0.0582,0.12,0.0425,0.0049,0.0476,0.0368,0.0213,0.0351,0.0454,0.1081,0.0528,0.0392,0.081,0.0287,0.0033,0.0321,0.0474,0.0703,0.1177,"Juab County, Utah"
232037,23,2037,0.0546,0.0316,0.0521,0.0676,0.1605,0.0784,0.0583,0.1203,0.0426,0.0049,0.0477,0.0371,0.0215,0.0354,0.0459,0.1091,0.0533,0.0396,0.0817,0.0289,0.0033,0.0324,0.0479,0.0705,0.1184,"Juab County, Utah"
232038,23,2038,0.0547,0.0317,0.0522,0.0679,0.1609,0.0786,0.0584,0.1206,0.0426,0.0049,0.0478,0.0374,0.0217,0.0357,0.0465,0.1101,0.0538,0.04,0.0825,0.0291,0.0034,0.0327,0.0484,0.0708,0.1192,"Juab County, Utah"
232039,23,2039,0.0548,0.0317,0.0523,0.0683,0.1612,0.0788,0.0585,0.1208,0.0426,0.0049,0.0479,0.0378,0.0219,0.0361,0.0471,0.1111,0.0543,0.0403,0.0833,0.0294,0.0034,0.033,0.0489,0.071,0.1199,"Juab County, Utah"
232040,23,2040,0.055,0.0318,0.0524,0.0685,0.1616,0.0791,0.0587,0.121,0.0426,0.0049,0.048,0.0382,0.0221,0.0364,0.0476,0.1122,0.0549,0.0407,0.084,0.0296,0.0034,0.0333,0.0494,0.0712,0.1206,"Juab County, Utah"
232041,23,2041,0.0551,0.0319,0.0526,0.0689,0.1619,0.0792,0.0588,0.1213,0.0426,0.0049,0.0481,0.0385,0.0223,0.0367,0.0481,0.1132,0.0554,0.0411,0.0848,0.0298,0.0035,0.0336,0.0499,0.0714,0.1213,"Juab County, Utah"
232042,23,2042,0.0552,0.0319,0.0527,0.0692,0.1622,0.0794,0.0589,0.1214,0.0427,0.0049,0.0482,0.0388,0.0225,0.0371,0.0487,0.1142,0.0559,0.0415,0.0855,0.03,0.0035,0.0339,0.0504,0.0717,0.1221,"Juab County, Utah"
232043,23,2043,0.0553,0.032,0.0528,0.0696,0.1626,0.0797,0.059,0.1217,0.0427,0.005,0.0483,0.0392,0.0227,0.0374,0.0493,0.1152,0.0564,0.0418,0.0862,0.0302,0.0035,0.0342,0.0509,0.0719,0.1228,"Juab County, Utah"
232044,23,2044,0.0554,0.0321,0.0529,0.0699,0.163,0.0799,0.0592,0.1219,0.0427,0.005,0.0484,0.0395,0.0229,0.0377,0.0499,0.1162,0.057,0.0422,0.087,0.0304,0.0035,0.0345,0.0514,0.0721,0.1235,"Juab County, Utah"
232045,23,2045,0.0555,0.0321,0.053,0.0702,0.1633,0.08,0.0593,0.1222,0.0428,0.005,0.0485,0.0399,0.0231,0.038,0.0504,0.1172,0.0575,0.0426,0.0877,0.0307,0.0036,0.0348,0.0519,0.0724,0.1243,"Juab County, Utah"
232046,23,2046,0.0557,0.0322,0.0531,0.0704,0.1637,0.0802,0.0594,0.1225,0.0428,0.005,0.0486,0.0402,0.0233,0.0384,0.0509,0.1183,0.058,0.0429,0.0885,0.0309,0.0036,0.0351,0.0524,0.0726,0.125,"Juab County, Utah"
232047,23,2047,0.0558,0.0323,0.0533,0.0708,0.1641,0.0804,0.0596,0.1228,0.0428,0.005,0.0488,0.0406,0.0235,0.0387,0.0515,0.1193,0.0585,0.0433,0.0893,0.0311,0.0036,0.0355,0.0529,0.0728,0.1257,"Juab County, Utah"
232048,23,2048,0.056,0.0324,0.0534,0.0712,0.1646,0.0807,0.0598,0.1232,0.0429,0.005,0.0489,0.0409,0.0237,0.0391,0.0521,0.1204,0.059,0.0437,0.0901,0.0314,0.0037,0.0358,0.0534,0.0731,0.1265,"Juab County, Utah"
232049,23,2049,0.0561,0.0325,0.0536,0.0715,0.1651,0.0809,0.0599,0.1235,0.0429,0.005,0.049,0.0413,0.0239,0.0394,0.0526,0.1215,0.0595,0.0441,0.0909,0.0316,0.0037,0.0361,0.0539,0.0733,0.1272,"Juab County, Utah"
232050,23,2050,0.0563,0.0326,0.0537,0.0719,0.1655,0.0812,0.0601,0.1239,0.043,0.005,0.0492,0.0417,0.0241,0.0398,0.0532,0.1226,0.0601,0.0445,0.0917,0.0319,0.0037,0.0364,0.0544,0.0735,0.1279,"Juab County, Utah"
232051,23,2051,0.0565,0.0327,0.0539,0.0723,0.1661,0.0814,0.0603,0.1242,0.0431,0.0051,0.0493,0.0421,0.0243,0.0401,0.0538,0.1237,0.0606,0.0449,0.0925,0.0321,0.0038,0.0368,0.0549,0.0738,0.1287,"Juab County, Utah"
232052,23,2052,0.0567,0.0328,0.0541,0.0726,0.1666,0.0817,0.0605,0.1247,0.0432,0.0051,0.0495,0.0425,0.0246,0.0405,0.0544,0.1248,0.0612,0.0453,0.0934,0.0324,0.0038,0.0371,0.0554,0.074,0.1294,"Juab County, Utah"
232053,23,2053,0.0569,0.0329,0.0543,0.073,0.1672,0.082,0.0607,0.1251,0.0433,0.0051,0.0497,0.0429,0.0248,0.0409,0.055,0.126,0.0618,0.0458,0.0943,0.0326,0.0038,0.0374,0.0559,0.0742,0.1301,"Juab County, Utah"
232054,23,2054,0.0571,0.033,0.0545,0.0734,0.1679,0.0823,0.061,0.1256,0.0433,0.0051,0.0499,0.0433,0.025,0.0413,0.0556,0.1272,0.0623,0.0462,0.0952,0.0328,0.0039,0.0378,0.0564,0.0745,0.1309,"Juab County, Utah"
232055,23,2055,0.0573,0.0332,0.0547,0.0739,0.1685,0.0825,0.0612,0.126,0.0435,0.0051,0.0501,0.0437,0.0253,0.0417,0.0563,0.1284,0.0629,0.0466,0.096,0.0331,0.0039,0.0381,0.0569,0.0747,0.1316,"Juab County, Utah"
232056,23,2056,0.0575,0.0333,0.0548,0.0741,0.169,0.0828,0.0614,0.1264,0.0435,0.0052,0.0502,0.044,0.0255,0.042,0.0568,0.1295,0.0635,0.047,0.0968,0.0333,0.0039,0.0385,0.0574,0.0749,0.1323,"Juab County, Utah"
232057,23,2057,0.0576,0.0334,0.055,0.0745,0.1695,0.0831,0.0615,0.1267,0.0436,0.0052,0.0504,0.0444,0.0257,0.0424,0.0574,0.1306,0.064,0.0474,0.0976,0.0336,0.004,0.0388,0.0579,0.0752,0.1331,"Juab County, Utah"
232058,23,2058,0.0578,0.0335,0.0552,0.0748,0.17,0.0833,0.0617,0.127,0.0436,0.0052,0.0505,0.0448,0.0259,0.0427,0.0579,0.1317,0.0645,0.0478,0.0984,0.0338,0.004,0.0391,0.0584,0.0754,0.1338,"Juab County, Utah"
232059,23,2059,0.058,0.0336,0.0553,0.0752,0.1705,0.0836,0.0619,0.1274,0.0437,0.0052,0.0507,0.0452,0.0261,0.0431,0.0586,0.1328,0.0651,0.0482,0.0992,0.0341,0.004,0.0395,0.0589,0.0756,0.1345,"Juab County, Utah"
232060,23,2060,0.0581,0.0337,0.0555,0.0755,0.171,0.0838,0.0621,0.1277,0.0437,0.0052,0.0508,0.0455,0.0263,0.0434,0.0591,0.1338,0.0656,0.0486,0.0999,0.0342,0.0041,0.0398,0.0594,0.0759,0.1353,"Juab County, Utah"
232061,23,2061,0.0583,0.0337,0.0556,0.0759,0.1714,0.084,0.0622,0.128,0.0438,0.0052,0.0509,0.0459,0.0266,0.0438,0.0597,0.1349,0.0661,0.049,0.1007,0.0345,0.0041,0.0401,0.0599,0.0761,0.136,"Juab County, Utah"
232062,23,2062,0.0585,0.0338,0.0558,0.0762,0.1719,0.0843,0.0624,0.1283,0.0439,0.0052,0.0511,0.0462,0.0268,0.0441,0.0603,0.136,0.0667,0.0494,0.1015,0.0347,0.0041,0.0404,0.0604,0.0763,0.1367,"Juab County, Utah"
232063,23,2063,0.0586,0.0339,0.056,0.0766,0.1724,0.0845,0.0626,0.1287,0.0439,0.0053,0.0512,0.0466,0.027,0.0445,0.0609,0.137,0.0672,0.0498,0.1023,0.0349,0.0042,0.0407,0.0609,0.0766,0.1375,"Juab County, Utah"
232064,23,2064,0.0588,0.034,0.0561,0.077,0.1729,0.0848,0.0628,0.129,0.044,0.0053,0.0514,0.047,0.0272,0.0448,0.0615,0.1381,0.0677,0.0501,0.1031,0.0352,0.0042,0.041,0.0614,0.0768,0.1382,"Juab County, Utah"
232065,23,2065,0.059,0.0341,0.0563,0.0773,0.1734,0.0851,0.063,0.1294,0.044,0.0053,0.0515,0.0473,0.0274,0.0452,0.062,0.1392,0.0683,0.0505,0.1039,0.0353,0.0042,0.0414,0.0619,0.0771,0.139,"Juab County, Utah"
