stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
24932,301504,700 S / 1000 E (EB),929 E HIGHWAY 193,41.103461,-112.008662,,,,,,1
24933,198611,River Front Pkwy / Park Palisade Dr,11221 S River Front Pkwy,40.548434,-111.917204,,,,,,1
24934,198612,Grizzly Way / Mountain Hill Dr (SB),Grizzly Way & 7224 S,40.61951,-112.014032,,,,,,1
24935,198613,Grizzly Way / Mountain Hill Dr (NB),7227 S Grizzly Way,40.619461,-112.013783,,,,,,0
24936,198614,Grizzly Way / Wheatridge Ln (NB),8377 Grizzly Way & 8377 S,40.598688,-112.0185,,,,,,1
24938,198615,Grizzly Way / Wheatridge Ln (SB),8416 S Grizzly Way,40.598107,-112.018044,,,,,,1
24940,198617,7000 S / 4990 W (EB),4967 W 7000 S & 4990 W,40.623943,-112.009292,,,,,,1
24941,198618,Fort Union Blvd / 700 E (WB),671 E FORT UNION BLVD,40.620891,-111.872822,,,,,,1
24942,301505,Park Ln / Lagoon Dr (WB),453 W Park Lane & Lagoon Dr,40.991513,-111.897296,,,,,,1
24943,198619,Wasatch St / State St (WB),14 W Wasatch St,40.605977,-111.891428,,,,,,1
24945,198620,9040 W / 2650 S (NB),9040 W 2647 S,40.712005,-112.107073,0,,,,,1
24946,636211,26th St / Washington Blvd (WB),438 26Th St & Ogden Ave,41.218619,-111.96938,,,,,,1
24947,636212,26th St / Washington Blvd (EB),427 26Th St,41.218469,-111.969702,,,,,,1
24958,830260,Main St / 500 S (NB),451 S Main St,40.160373,-111.610483,,,,,,1
24965,301506,2000 W / Heritage Pkwy (NB),889 S 2000 W & Heritage Pkwy,41.101234,-112.064426,,,,,,1
24966,636214,Skyline Dr / 1550 E (WB),,41.151525,-111.93849,,,,,,1
24967,636213,Ridgeline Dr / 6000 S (SB),6023 E Ridgeline Dr & The Falls At Canyon Rim Apartm,41.153524,-111.942506,,,,,,1
24968,636215,Skyline Drive / US-89 (EB),1585 Skyline Dr,41.151375,-111.937541,,,,,,1
24969,636216,Ridgeline Dr / 6000 S (NB),6024 E Ridgeline Dr & The Falls At Canyon Rim Apartm,41.153463,-111.942324,,,,,,1
24970,636217,Skyline Dr / 1450 E (WB),1456 E Skyline Dr & S 1450 E,41.151546,-111.942319,,,,,,1
24971,636218,Skyline Dr / 1450 E (EB),1459 E Skyline Dr & S 1450 E,41.151402,-111.942183,,,,,,1
24976,BB830264,Orem Central Station (Bay A),900 S 1350 W,40.280776,-111.726227,22,,,,,1
24978,830261,UVU Station,College Drive & 740 West,40.27588,-111.712437,22,,,,,1
24979,830262,UVU Station,701 W 1200 S,40.275484,-111.71182,22,,,,,1
24980,830263,Lakeview Station,W University Pkwy,40.273579,-111.70396,22,,,,,1
24982,830265,Main Street Station,,40.273486,-111.694658,22,,,,,1
24984,830266,2230 North Station,2220 N University Pkwy,40.262672,-111.667023,22,,,,,1
24985,830267,BYU Stadium Station,University Pkwy & 372 East,40.255588,-111.652075,22,,,,,1
24986,830268,BYU Stadium Station,University Pkwy & 315 East,40.255859,-111.652053,22,,,,,1
24987,830269,BYU North Campus Station,University Pkwy & 716 East,40.256548,-111.646258,22,,,,,1
24988,830270,BYU North Campus Station,University Pkwy & 757 E,40.256776,-111.646211,22,,,,,1
24989,830271,BYU South Campus Station,735 E 900 N,40.245916,-111.646102,22,,,,,1
24990,830272,Joaquin Station,418 E 700 N,40.243018,-111.651313,22,,,,,1
24992,830274,Provo Central Station (Bay H),Freedom Blvd & 610 S,40.225243,-111.661782,22,,,,,1
24993,830280,East Bay North Station,East Bay Blvd. & 126 E,40.214509,-111.656331,22,,,,,1
24994,198624,4023 S 5600 W,4023 S 5600 W & W Janette Ave,40.683972,-112.024589,,,,,,0
24995,BB636219,Roy Station (Bay B),4155 S Sandridge Dr,41.18874,-112.039123,,,,,,1
24998,636221,30th St / Adams Ave (WB),448 30Th St,41.210301,-111.969356,,,,,,1
25001,301507,2000 W / 100 N (SB),55 N 2000 W & W 100 N,41.114651,-112.064742,,,,,,1
25002,198626,North Temple / 400 W (EB),393 W North Temple & North Temple St,40.77135,-111.901699,,,,,,1
25005,830277,Academy Square Station,University Ave. & 584 North,40.241505,-111.65866,22,,,,,1
25006,830278,300 North Station,276 N University Ave,40.237452,-111.65869,22,,,,,1
25007,830279,Towne Centre Blvd Station,1272 Towne Centre Blvd,40.21685,-111.66097,22,,,,,1
25008,830281,East Bay South Station,1860 S & 182 E,40.208943,-111.655214,22,,,,,1
25010,830282,Ashton Blvd / 1800 W (WB),1800 W Ashton Blvd,40.418748,-111.880774,,,,,,1
25011,830283,Ashton Blvd / 1800 W (EB),1801 W ASHTON BLVD,40.418595,-111.88077,,,,,,0
25012,830284,University Pkwy / 400 W (EB),375 W University Pkwy,40.273395,-111.704085,,,,,,1
25013,830285,University Place Station,University Pkwy & 659 East,40.273288,-111.679555,22,,,,,1
25014,830286,University Pkwy / 2230 N (SB),2167 N University Pkwy,40.262468,-111.667123,,,,,,1
25015,830287,BYU South Campus Station,Campus Dr & 736 E,40.245765,-111.645916,22,,,,,1
25016,830288,Center Street Station,28 ,40.233345,-111.658694,22,,,,,1
25017,830289,University Place Station (WB),University Pkwy & 687 E,40.273604,-111.680427,,,,,,1
25020,830292,400 S / 950 W (WB),814 ,40.161285,-111.626339,,,,,,0
25021,198628,9000 S / 400 E (EB),385 E 9000 S & 400 E,40.587976,-111.880208,,,,,,1
25022,301509,2000 W / Heritage Pkwy (SB),868 S 2000 W & Heritage Pkwy,41.100978,-112.064769,,,,,,1
25023,301510,2000 W / 100 N (NB),102 N 2000 W & W 100 N,41.115306,-112.064397,,,,,,1
25024,301511,2000 W / 550 N (NB),578 N 2000 W & 550 N,41.121962,-112.06432,,,,,,1
25026,830293,Center St / 400 E (WB),373 E Center St,40.297177,-111.686654,,,,,,1
25027,830294,Center St / 400 E (EB),444 E Center Street,40.296939,-111.684982,,,,,,1
25033,830296,Triumph Blvd / 3400 N (NB),3340 N Triumph Blvd,40.429877,-111.880305,,,,,,1
25043,830118,Lakeview Pkwy / East Bay Blvd (EB),1860 S & 422 E,40.208647,-111.651687,,,,,,0
25057,830298,Provo Central Station (Bay J),690 S University Ave,40.225032,-111.660816,,,,,,1
25067,636223,25th St btwn Grant & Lincoln (EB),245 25Th St,41.220662,-111.974865,,,,,,1
25068,198631,400 S / Redwood Rd (EB),1695 W 400 S,40.76056,-111.938289,,,,,,1
25069,198632,400 S / Cheyenne St (EB),1528 ,40.760583,-111.934914,,,,,,1
25070,198633,400 S / Navajo St (EB),1361 W 400 S & Navajo,40.760592,-111.930147,,,,,,1
25071,198634,Navajo St / 500 S (SB),492 S Navajo St & 500 S,40.758575,-111.929568,,,,,,1
25072,198635,Navajo St / Arapahoe Ave (SB),642 S Navajo St & W Arapahoe Ave,40.755159,-111.929548,,,,,,1
25073,198636,1300 W / Wasatch Ave (SB),764 S 1300 W & W Wasatch Ave,40.752857,-111.928071,,,,,,1
25074,198637,300 W / Lucy Ave (NB) for 1300 S,295 W Lucy Ave & S 300 W,40.742442,-111.89954,,,,,,1
25075,198638,1700 S / Main St (WB),19 W 1700 S & S Main St,40.733592,-111.891634,,,,,,0
25076,198639,1700 S / West Temple (WB),89 W 1700 S & S West Temple,40.733583,-111.893685,,,,,,0
25077,198640,1700 S / 300 W (EB),271 W 1700 S,40.733439,-111.899008,,,,,,0
25078,198641,1700 S / West Temple (EB),87 W 1700 S & S West Temple,40.733423,-111.893644,,,,,,0
25079,198642,1700 S / Main St,9 W 1700 S & Main Street,40.73342,-111.890703,,,,,,0
25080,198643,300 W / 1300 S (SB),1224 S 300 W & 1300 S,40.742322,-111.899822,,,,,,1
25081,198644,Navajo St / 1000 S (NB),1014 S Navajo St & W Mead Ave,40.747623,-111.929434,,,,,,1
25082,830301,Triumph Blvd / Ridge Dr (SB),2886 N Triumph Blvd,40.425465,-111.88087,0,,,,,1
25083,830302,Triumph Blvd / Ridge Dr (NB),2975 N Triumph Blvd.,40.42584,-111.880186,,,,,,1
25089,636224,1900 W / 2200 S (SB),2215 S 1900 W & W 2200 S,41.226656,-112.025772,,,,,,0
25090,198645,Redwood Rd / 400 S (NB),342 S Redwood Rd,40.761128,-111.938922,,,,,,1
25091,198646,Navajo St / 500 S (NB),506 S Navajo St & W 500 S,40.758337,-111.929452,,,,,,1
25092,636225,1900 W / 1550 W (SB),2351 S 1900 W,41.223803,-112.025792,,,,,,0
25093,636226,2550 S / 1900 W (EB),1839 W 2550 S,41.219595,-112.024291,,,,,,0
25094,636227,2550 S / Commerce Way (EB),1523 W 2550 S & Commerce Way,41.219524,-112.016091,,,,,,1
25095,636228,Industrial Dr / 2640 S (SB),2611 Industrial Dr,41.217756,-112.012064,,,,,,0
25096,636229,Industrial Dr / Midland Dr (EB),2823 Industrial Dr,41.214771,-112.014181,,,,,,0
25097,636230,Midland Dr / 3150 S (SB),3157 Midland Dr,41.207827,-112.020337,,,,,,0
25098,636231,Midland Dr / 3300 W (WB),3277 Midland Dr,41.205898,-112.023159,,,,,,0
25099,636232,Midland Dr / 3325 W (SB),3309 Midland Dr & S 3325 W,41.204686,-112.030087,,,,,,0
25100,636233,Midland Dr / 2400 W (SB),3455 Midland Dr,41.201499,-112.0352,,,,,,0
25101,636234,Midland Dr / Hinckley Dr (SB),3617 Midland Dr & Ut-108,41.197183,-112.040976,,,,,,0
25102,636235,Midland Dr / 2700 W (SB),3789 Midland Dr,41.194376,-112.04454,,,,,,1
25103,636236,Midland Dr / 2700 W (NB),3806 Midland Dr,41.193931,-112.044758,,,,,,1
25104,636237,Midland Dr / 3750 S (NB),3706 MIDLAND DR & W 3750 S,41.195773,-112.042437,,,,,,0
25105,636238,Midland Dr / Hinckley Dr (NB),3578 Midland Dr,41.198362,-112.039008,,,,,,1
25106,636239,Midland Dr / Kenna Ln (NB),3412 Midland Dr,41.20212,-112.034017,,,,,,1
25107,636240,Midland Dr / 3325 W (NB),3352 Midland Dr,41.203767,-112.031369,,,,,,1
25108,636241,Midland Dr / 3300 W (EB),3262 Midland Dr,41.205995,-112.022625,,,,,,0
25109,636242,Midland Dr / 3150 S (NB),3134 Midland Dr,41.208134,-112.019732,,,,,,0
25110,636243,Midland Dr / American Way (NB),2994 Midland Dr & American Way,41.210612,-112.016668,,,,,,0
25111,636244,Midland Dr / American Way (SB),2997 Midland Dr & American Way,41.210655,-112.016896,,,,,,0
25112,636245,2550 S / Commerce Way (WB),1506 W 2550 S,41.219652,-112.015721,,,,,,0
25113,636246,1900 W / 2550 S (NB),2520 S 1900 W,41.220214,-112.025545,,,,,,1
25114,636247,1900 W / 1550 W (NB),2287 S 1900 W,41.225141,-112.025488,,,,,,1
25115,636248,Wilson Ln / 1900 W (EB),1862 Wilson Ln,41.228597,-112.024465,,,,,,1
25116,636249,Grant Ave / 25th St (NB),2473 Grant Ave,41.221246,-111.973216,,,,,,1
25117,636250,Kiesel Ave between 23rd & 24th (NB),2351 Kiesel Ave,41.223782,-111.97167,,,,,,1
25118,636251,Kiesel Ave / 23rd St (NB),2285 Kiesel Ave & 23Rd St,41.225034,-111.971381,,,,,,1
25132,636252,2550 S / 1700 W (EB),1673 W 2550 S & S 1700 W,41.219576,-112.02013,,,,,,1
25144,198648,U Union Building (Bay A),236 Central Campus Dr,40.764866,-111.845331,,,,,,1
25145,198652,U Union Building (Bay B),242 Central Campus Dr,40.764685,-111.845196,,,,,,1
25146,198650,U Union Building (Bay C),248 Central Campus Dr,40.764538,-111.845071,,,,,,1
25149,636254,US-89 / 3000 N (SB),3000 N US-89,41.311578,-112.009683,,,,,,0
25155,198656,5600 W / Westslope Dr (SB),4998 S 5600 W & WESTSLOPE DR,40.66066,-112.024866,,,,,,0
25158,301525,Clark Ln / 1100 W (EB),1059 W 100 N,40.982009,-111.910494,,,,,,1
25159,636256,200 N / Geiger Ave (WB),900 W 200 N,41.26324,-111.9997,,,,,,0
25160,636257,200 N / 1070 W (WB),200 N 1100 W,41.26304,-112.00484,,,,,,0
25161,636258,2nd St / 930 W (EB),925 W 2nd St,41.2583,-111.99986,,,,,,0
25164,830308,State St / 1150 S (NB),,40.275778,-111.685397,,,,,,1
25165,830309,Geneva Rd / 800 S (SB),Geneva Rd. & 830 South,40.281867,-111.731962,,,,,,1
25166,198659,3030 W / 3500 S (NB),3508 S 3030 W & 3500,40.696392,-111.964244,,,,,,1
25167,198660,3030 W / 3500 S (SB),3526 S 3030 W,40.695981,-111.964435,,,,,,1
25168,636259,Laurel St / Polk Ave (EB),1420 E Laurel St & Polk Ave,41.208836,-111.941319,,,,,,0
25169,701026,Commerce Way / 1200 S (SB),1156 S COMMERCE WAY & 1200 S,41.484966,-112.02839,,,,,,1
25170,701027,450 W / 1175 S (NB),1149 S 450 W,41.485467,-112.023632,,,,,,1
25171,636260,24th St / Grant Ave (WB),298 E 24TH ST & GRANT,41.222854,-111.973763,,,,,,1
25172,636261,24th St / Lincoln Ave (EB),209 E 24TH ST & LINCOLN,41.222786,-111.975701,,,,,,1
25175,636262,North St / Washington Blvd (EB),421 E 400 N,41.266578,-111.96873,,,,,,1
25176,830310,Geneva Rd / Center St (SB),26 S Geneva Rd,40.296133,-111.7343,,,,,,1
25177,830311,Mill Rd / Geneva Rd (WB),779 E MILL RD,40.297294,-111.734763,,,,,,1
25178,830312,Mill Rd / 255 N (NB),267 N Mill Rd,40.301984,-111.737506,,,,,,1
25179,830313,Mill Rd / 255 N (SB),238 N Mill Rd,40.301421,-111.737509,,,,,,1
25180,198661,4100 S / 5600 W (EB),5577 W 4100 S & 5600 W,40.681907,-112.024041,,,,,,1
25182,198663,Redwood Road / 4600 S (NB),4602 S Redwood Rd & Cemetery Rd,40.670655,-111.938696,0,,,,,1
25185,198664,5600 W / 6200 S (NB),6180 S 5600 W,40.639478,-112.024403,,,,,,1
25186,636263,Larsen Ln / Washington Blvd,327 E Larsen Ln,41.274408,-111.971031,,,,,,1
25187,301527,Orchard Dr / 300 W (NB),2641 S ORCHARD DR & 300 W,40.860475,-111.886504,,,,,,0
25189,BB199006,Murray Central Station (Bay D),5144 S Cottonwood St,40.66017,-111.895225,,,,,,1
25190,636264,Washington Blvd / 2400 N (NB),2463 N Washington Blvd & 2400 N,41.302505,-111.968628,0,,,,,1
25191,636265,400 E / 1900 N (SB),1853 N 400 E,41.291964,-111.969186,,,,,,1
25194,198666,5400 S / Cougar Ln (EB),4791 W 5400 S & 4800 W,40.65267,-112.005344,,,,,,1
25198,198667,700 W / 7200 S (SB),7246 S 700 W,40.62014,-111.910418,,,,,,0
25199,198668,700 W / 7200 S (NB),7253 S 700 W,40.619905,-111.910081,,,,,,0
25201,198669,7800 S / Highlands Loop Rd (WB),5746 W 7800 S,40.60957,-112.02695,,,,,,1
25202,198670,7800 S / Grizzly Way (EB),5065 W 7800 S,40.60935,-112.01175,,,,,,1
25203,198671,7800 S / Grizzly Way (WB),5122 W 7800 S,40.60959,-112.01319,,,,,,1
25204,198672,7800 S / 4800 W (WB),4794 W 7800 S,40.60959,-112.00579,,,,,,1
25205,198673,7800 S / 4800 W (EB),4743 W 7800 S,40.60932,-112.00448,,,,,,1
25206,198674,7800 S / Airport Rd (EB),4421 W 7800 S,40.60934,-111.99683,,,,,,1
25207,198675,7800 S / Airport Rd (WB),4474 7800 S,40.609592,-111.997872,,,,,,1
25209,198676,7800 S / Jordan Landing Blvd (EB),4015 W 7800 S,40.60933,-111.98677,,,,,,0
25210,198677,7800 S / 3800 W (EB),3835 W 7800 S,40.60933,-111.98169,,,,,,1
25211,198678,Jordan Landing Blvd / Center Park D,7190 S JORDAN LANDING BLVD,40.61939,-111.98262,,,,,,1
25212,198679,Jordan Landing Blvd / Plaza Center,3730 W JORDAN LANDING BLVD,40.6237,-111.97976,,,,,,0
25213,198680,7000 S / 3420 W (EB),3445 W 7000 S,40.62394,-111.97349,,,,,,0
25214,198681,7000 S / 3420 W (WB),3392 W 7000 S,40.62413,-111.97212,,,,,,0
25215,198682,7000 S / 3200 W (WB),3136 W 7000 S,40.62411,-111.96658,,,,,,0
25216,198683,5600 W / 7000 S (SB),7010 S 5600 W,40.62352,-112.02473,,,,,,0
25217,198684,5600 W / 7000 S (NB),6976 S 5600 W,40.62435,-112.02441,,,,,,0
25218,198701,300 W / 9600 S (NB),9595 S 300 W,40.576917,-111.90075,,,,,,0
25219,198685,5600 W / 6200 S (SB),6268 S 5600 W,40.63726,-112.02473,,,,,,1
25220,198686,5600 W / 5920 S (SB),5852 S 5600 W,40.64502,-112.02476,,,,,,0
25221,198687,5600 W / 5920 S (NB),5842 S 5600 W,40.64541,-112.02441,,,,,,0
25222,198688,5600 W / 5400 S (SB),5420 S 5600 W,40.65251,-112.0248,,,,,,0
25223,198689,Vista Station Blvd / 13465 S (SB),13465 S Vista Station Blvd,40.50849,-111.90428,,,,,,0
25224,198690,Vista Station Blvd / 13470 S (SB),13470 S Vista Station Blvd,40.50765,-111.90406,,,,,,0
25225,198691,13490 S / 400 W (EB),428 W 13490 S,40.5061,-111.90261,,,,,,0
25226,198692,13490 S / 400 W (WB),372 W 13490 S,40.5064,-111.90051,,,,,,0
25227,198693,Lone Peak Pkwy / Galena Park Blvd (,13354 S 200 W,40.50831,-111.89759,,,,,,0
25228,198694,Lone Peak Pkwy / Galena Park Blvd (,13352 S 200 W,40.50835,-111.89731,,,,,,0
25229,198695,Lone Peak Pkwy / IKEA Way (SB),13268 S IKEA Way,40.5105,-111.89635,,,,,,0
25230,198696,IKEA Way / 13263 S,13263 S IKEA Way,40.51121,-111.89574,,,,,,0
25231,198697,Lone Peak Pkwy / Golden Harvest Rd,13064 S 220 W,40.51552,-111.89703,,,,,,0
25232,198698,Lone Peak Pkwy / Golden Harvest Rd,13051 S 220 W,40.51559,-111.89671,,,,,,0
25233,198699,Lone Peak Pkwy / 12650 S (NB),12655 S 125 W,40.52052,-111.89501,,,,,,0
25234,198700,Lone Peak Pkwy / 12650 S (SB),12652 S 125 W,40.52109,-111.89511,,,,,,0
25236,198702,SLCC-Miller Campus (NB),9710 S 300 W,40.57475,-111.90075,,,,,,0
25237,198703,300 W / 9600 S (SB),9598 S 300 W,40.576843,-111.900914,,,,,,0
25238,198704,300 W / 9500 S (NB),9485 S 300 W,40.579013,-111.900701,,,,,,0
25239,198705,300 W / 9500 S (SB),9486 S 300 W,40.579,-111.900889,,,,,,0
25240,198706,Sandy Pkwy / 9320 S (NB),9347 S 500 W,40.581663,-111.905429,,,,,,0
25241,198707,Sandy Pkwy / 9320 S (SB),9302 S Sandy Parkway,40.582361,-111.905639,,,,,,0
25242,198708,Sandy Pkwy / Universal Cir (NB),9175 S Sandy Parkway,40.584461,-111.905405,,,,,,0
25243,198709,Sandy Pkwy / Universal Cir (SB),9184 S Sandy Parkway & Universal Circle,40.584354,-111.905628,,,,,,0
25244,102069,Monroe St / 9400 S (SB),9362 ,40.581291,-111.899406,,,,,,1
25245,102070,Monroe St / 9400 S (NB),Monroe St & 9353 S,40.581409,-111.899234,,,,,,1
25248,102073,Monroe St / Civic Center Dr (NB),9871 S Monroe St,40.57211,-111.89733,,,,,,0
25249,102074,Monroe St / Civic Center Dr (SB),9868 S Monroe St & Civic Center Dr,40.571856,-111.897507,,,,,,1
25251,102076,Monroe St / Cottage Ave (NB),8767 S Monroe St,40.591734,-111.896006,,,,,,0
25252,102077,8600 S / Rachel Marie Way (WB),236 W 8600 S,40.595075,-111.898651,,,,,,0
25253,102078,Monroe St / Marquette Dr (NB),8235 S Monroe St,40.601895,-111.896121,,,,,,0
25254,102079,Harrison St / Princeton Dr (NB),8403 S Harrison St,40.598819,-111.90036,,,,,,0
25255,102080,Monroe St / Columbia Dr (NB),8137 S Monroe St,40.603824,-111.896169,,,,,,0
25257,102082,Monroe St / Princeton Dr (NB),8375 S Monroe St,40.599351,-111.896066,,,,,,0
25267,102083,11th Ave / G St (WB),505 E 11th Ave,40.78198,-111.874417,,,,,,0
25268,102084,11th Ave / G St (EB),495 E 11TH AVE & G ST,40.781822,-111.874699,,,,,,0
25273,102085,Monroe St / Windmill Cove (NB),9562 S Monroe St,40.577664,-111.899388,,,,,,1
25274,102086,Monroe St / Windmill Cove (SB),9563 S Monroe St,40.57764,-111.89958,,,,,,0
25275,102087,300 W / 9900 S (NB),9905 S 300 W,40.57154,-111.90068,,,,,,0
25284,102089,Bingham Junction Blvd / 7531 S,7531 S BINGHAM JUNCTION BLVD,40.614246,-111.915866,,,,,,0
25285,102090,Monroe St / 10000 S (SB),9983 S Monroe St & 10000 S,40.5701,-111.897165,,,,,,1
25288,102093,2100 S / 1260 W (WB),1280 W 2100 S & 1260 w,40.726023,-111.927463,,,,,,0
25289,102094,2100 S / 1260 W (EB),1235 W 2100 S & 1260 W,40.725832,-111.926924,,,,,,0
25290,102095,Oak Hills P+R (Bay A),530 N Eastside Dr & Oak Hills Dr,41.066737,-111.909911,,,,,,1
25291,102096,Oak Hills P+R (Bay B),527 N Eastside Dr & Oak Hills Dr,41.066699,-111.910076,,,,,,1
25292,102097,Eastside Dr / Gordon Ave (NB),1114 N Eastside Dr & Gordon Ave,41.076261,-111.910073,,,,,,1
25293,102098,Eastside Dr / Gordon Ave (SB),1111 N Eastside Dr & Gordon Ave,41.07624,-111.910254,,,,,,1
25297,800021,Vineyard Station (Bay A),130 E Market St,40.311739,-111.751313,,,,,,1
25298,102099,200 E / South Temple (SB),30 S 200 E & Social Hall Ave,40.768591,-111.885538,,,,,,1
25299,102100,200 E / South Temple (NB),36 S 200 E & Social Hall Ave,40.76846,-111.885267,,,,,,1
25303,800000,Main St / Vineyard Loop Rd (NB),631 N Main St,40.308007,-111.753318,,,,,,1
25304,800001,Main St / Vineyard Loop Rd (SB),578 N Main St,40.307418,-111.753554,,,,,,1
25305,800002,Main St / 400 N (NB),411 N Main St,40.304322,-111.753637,,,,,,1
25306,800003,Main St / 400 N (SB),358 N Main St,40.303737,-111.753728,,,,,,1
25307,800004,Main St / 110 N (NB),111 N Main St,40.299033,-111.753197,,,,,,1
25308,800005,Main St / 110 N (SB),108 N Main St,40.298622,-111.753662,,,,,,1
25309,800006,Center St / 150 E (EB),152 E Center St,40.296935,-111.749686,,,,,,1
25310,800007,Center St / 150 E (WB),147 E Center St,40.29713,-111.750364,,,,,,1
25311,800008,Center St / Vineyard Rd (EB),410 E Center St,40.29697,-111.743595,,,,,,1
25312,800009,Center St / Vineyard Rd (WB),430 E Center St,40.297204,-111.742858,,,,,,1
25313,800010,Mill Rd / Center St (EB),705 E Mill Rd,40.297786,-111.736619,,,,,,1
25315,800012,Center St / 1200 W (EB),1125 W Center St,40.297085,-111.722103,,,,,,0
25316,800013,Center St / 1200 W (WB),1120 W Center St,40.297352,-111.721715,,,,,,0
25317,800016,Center St / 600 W (EB),665 W Center St,40.297069,-111.709832,,,,,,1
25320,800017,Center St / 600 W (WB),635 W CENTER ST & PRIVATE RD,40.297272,-111.71039,,,,,,0
25321,800018,Center St / Orem Blvd (EB),39 W Center St,40.297056,-111.696813,,,,,,0
25322,800019,Center St / Orem Blvd (WB),110 W Center St,40.297267,-111.698246,,,,,,1
25323,800020,Center St / State St (EB),96 E Center St,40.297027,-111.693432,,,,,,1
25326,102101,5600 W / 3100 S (NB),3161 S 5600 W,40.702653,-112.024712,,,,,,0
25327,102102,300 W / 500 N (NB),508 N 300 W & 500 N,40.780408,-111.899555,,,,,,1
25328,TX102103,600 South Station,650 S Main St & 600 S,40.756057,-111.891096,0,,,,,1
25329,TX102104,600 South Station,650 S Main Street & 600 S,40.755113,-111.891095,0,,,,,1
25330,FR800022,Vineyard Station,,40.312735,-111.750248,7,,,,,1
25339,102122,South Temple / 300 E / B St (EB),280 E South Temple,40.769257,-111.88283,,,,,,1
25340,102105,South Temple / 300 E / B St (WB),275 E South Temple,40.769427,-111.882993,,,,,,1
25341,102106,900 W / 200 N (NB),209 N 900 W & 200 N,40.774,-111.9167,,,,,,1
25342,102107,900 W / 300 N (NB),311 N 900 W & 900 W,40.77616,-111.91671,,,,,,1
25343,102108,900 W / 400 N (NB),409 N 900 W & 400 N,40.77841,-111.91671,,,,,,1
25344,102109,900 W / 500 N (NB),509 N 900 W & 500 N,40.78058,-111.91672,,,,,,1
25345,102110,1000 N / 1200 W (WB),1194 W 1000 N & 1200 W,40.79116,-111.92531,,,,,,1
25348,102111,1000 N / Jordan River Pkwy (WB),1548 W 1000 N & Jordan River Pkwy,40.79114,-111.93502,,,,,,1
25349,102112,1000 N / Redwood Rd (WB),1678 W 1000 N & Redwood Rd,40.79115,-111.93836,,,,,,1
25350,102113,Redwood Rd / 500 N (SB),521 N Redwood Rd & 500 N,40.78085,-111.93955,,,,,,1
25351,102114,Redwood Rd / 300 N (NB),303 N Redwood Rd & N Star Dr,40.77637,-111.93913,,,,,,1
25352,102115,Redwood Rd / 500 N (NB),513 N Redwood Rd & 500 N,40.78061,-111.93922,,,,,,1
25353,102116,1000 N / Redwood Rd (EB),1598 W 1000 N & Riverside Dr,40.790959,-111.936978,,,,,,1
